date,code,shares_100m,exchange,source
2017-11-06,510300,44.905877,上交所,https://query.sse.com.cn/commonQuery.do
2017-11-06,510310,23.823074,上交所,https://query.sse.com.cn/commonQuery.do
2017-11-06,510330,42.599498,上交所,https://query.sse.com.cn/commonQuery.do
2017-11-07,159919,42.067064,深交所,https://www.szse.cn/api/report/ShowReport/data
2017-11-07,510300,45.085877,上交所,https://query.sse.com.cn/commonQuery.do
2017-11-07,510310,23.823074,上交所,https://query.sse.com.cn/commonQuery.do
2017-11-07,510330,42.599498,上交所,https://query.sse.com.cn/commonQuery.do
2017-11-08,159919,41.968064,深交所,https://www.szse.cn/api/report/ShowReport/data
2017-11-08,510300,45.604666,上交所,https://query.sse.com.cn/commonQuery.do
2017-11-08,510310,23.823074,上交所,https://query.sse.com.cn/commonQuery.do
2017-11-08,510330,42.623827,上交所,https://query.sse.com.cn/commonQuery.do
2017-11-09,159919,41.950064,深交所,https://www.szse.cn/api/report/ShowReport/data
2017-11-09,510300,46.212767,上交所,https://query.sse.com.cn/commonQuery.do
2017-11-09,510310,23.823074,上交所,https://query.sse.com.cn/commonQuery.do
2017-11-09,510330,42.590498,上交所,https://query.sse.com.cn/commonQuery.do
2017-11-10,159919,41.851064,深交所,https://www.szse.cn/api/report/ShowReport/data
2017-11-10,510300,46.609076,上交所,https://query.sse.com.cn/commonQuery.do
2017-11-10,510310,23.823074,上交所,https://query.sse.com.cn/commonQuery.do
2017-11-10,510330,42.608498,上交所,https://query.sse.com.cn/commonQuery.do
2017-11-13,159919,41.851064,深交所,https://www.szse.cn/api/report/ShowReport/data
2017-11-13,510300,46.759877,上交所,https://query.sse.com.cn/commonQuery.do
2017-11-13,510310,23.783074,上交所,https://query.sse.com.cn/commonQuery.do
2017-11-13,510330,42.941498,上交所,https://query.sse.com.cn/commonQuery.do
2017-11-14,159919,41.824064,深交所,https://www.szse.cn/api/report/ShowReport/data
2017-11-14,510300,47.362877,上交所,https://query.sse.com.cn/commonQuery.do
2017-11-14,510310,23.783074,上交所,https://query.sse.com.cn/commonQuery.do
2017-11-14,510330,42.941498,上交所,https://query.sse.com.cn/commonQuery.do
2017-11-15,159919,41.824064,深交所,https://www.szse.cn/api/report/ShowReport/data
2017-11-15,510300,48.396057,上交所,https://query.sse.com.cn/commonQuery.do
2017-11-15,510310,23.790099,上交所,https://query.sse.com.cn/commonQuery.do
2017-11-15,510330,42.941498,上交所,https://query.sse.com.cn/commonQuery.do
2017-11-16,159919,41.860064,深交所,https://www.szse.cn/api/report/ShowReport/data
2017-11-16,510300,48.055877,上交所,https://query.sse.com.cn/commonQuery.do
2017-11-16,510310,23.803074,上交所,https://query.sse.com.cn/commonQuery.do
2017-11-16,510330,42.941498,上交所,https://query.sse.com.cn/commonQuery.do
2017-11-17,159919,41.770064,深交所,https://www.szse.cn/api/report/ShowReport/data
2017-11-17,510300,47.623877,上交所,https://query.sse.com.cn/commonQuery.do
2017-11-17,510310,23.803074,上交所,https://query.sse.com.cn/commonQuery.do
2017-11-17,510330,42.941498,上交所,https://query.sse.com.cn/commonQuery.do
2017-11-20,159919,41.320064,深交所,https://www.szse.cn/api/report/ShowReport/data
2017-11-20,510300,47.317877,上交所,https://query.sse.com.cn/commonQuery.do
2017-11-20,510310,23.803074,上交所,https://query.sse.com.cn/commonQuery.do
2017-11-20,510330,42.941498,上交所,https://query.sse.com.cn/commonQuery.do
2017-11-21,159919,41.050064,深交所,https://www.szse.cn/api/report/ShowReport/data
2017-11-21,510300,47.335877,上交所,https://query.sse.com.cn/commonQuery.do
2017-11-21,510310,23.803074,上交所,https://query.sse.com.cn/commonQuery.do
2017-11-21,510330,42.941498,上交所,https://query.sse.com.cn/commonQuery.do
2017-11-22,159919,41.050064,深交所,https://www.szse.cn/api/report/ShowReport/data
2017-11-22,510300,47.803877,上交所,https://query.sse.com.cn/commonQuery.do
2017-11-22,510310,23.819144,上交所,https://query.sse.com.cn/commonQuery.do
2017-11-22,510330,42.941498,上交所,https://query.sse.com.cn/commonQuery.do
2017-11-23,159919,41.050064,深交所,https://www.szse.cn/api/report/ShowReport/data
2017-11-23,510300,48.999029,上交所,https://query.sse.com.cn/commonQuery.do
2017-11-23,510310,23.843074,上交所,https://query.sse.com.cn/commonQuery.do
2017-11-23,510330,42.932498,上交所,https://query.sse.com.cn/commonQuery.do
2017-11-24,159919,41.050064,深交所,https://www.szse.cn/api/report/ShowReport/data
2017-11-24,510300,48.991877,上交所,https://query.sse.com.cn/commonQuery.do
2017-11-24,510310,23.843074,上交所,https://query.sse.com.cn/commonQuery.do
2017-11-24,510330,42.932498,上交所,https://query.sse.com.cn/commonQuery.do
2017-11-27,159919,41.050064,深交所,https://www.szse.cn/api/report/ShowReport/data
2017-11-27,510300,47.263877,上交所,https://query.sse.com.cn/commonQuery.do
2017-11-27,510310,23.843074,上交所,https://query.sse.com.cn/commonQuery.do
2017-11-27,510330,42.932498,上交所,https://query.sse.com.cn/commonQuery.do
2017-11-28,159919,41.050064,深交所,https://www.szse.cn/api/report/ShowReport/data
2017-11-28,510300,47.029877,上交所,https://query.sse.com.cn/commonQuery.do
2017-11-28,510310,23.843074,上交所,https://query.sse.com.cn/commonQuery.do
2017-11-28,510330,42.923498,上交所,https://query.sse.com.cn/commonQuery.do
2017-11-29,159919,41.050064,深交所,https://www.szse.cn/api/report/ShowReport/data
2017-11-29,510300,46.597877,上交所,https://query.sse.com.cn/commonQuery.do
2017-11-29,510310,23.843074,上交所,https://query.sse.com.cn/commonQuery.do
2017-11-29,510330,42.905498,上交所,https://query.sse.com.cn/commonQuery.do
2017-11-30,159919,41.050064,深交所,https://www.szse.cn/api/report/ShowReport/data
2017-11-30,510300,46.480257,上交所,https://query.sse.com.cn/commonQuery.do
2017-11-30,510310,23.843074,上交所,https://query.sse.com.cn/commonQuery.do
2017-11-30,510330,42.896498,上交所,https://query.sse.com.cn/commonQuery.do
2017-12-01,159919,41.050064,深交所,https://www.szse.cn/api/report/ShowReport/data
2017-12-01,510300,46.434704,上交所,https://query.sse.com.cn/commonQuery.do
2017-12-01,510310,23.843074,上交所,https://query.sse.com.cn/commonQuery.do
2017-12-01,510330,42.896498,上交所,https://query.sse.com.cn/commonQuery.do
2017-12-04,159919,41.050064,深交所,https://www.szse.cn/api/report/ShowReport/data
2017-12-04,510300,46.380955,上交所,https://query.sse.com.cn/commonQuery.do
2017-12-04,510310,23.843074,上交所,https://query.sse.com.cn/commonQuery.do
2017-12-04,510330,42.896498,上交所,https://query.sse.com.cn/commonQuery.do
2017-12-05,159919,41.050064,深交所,https://www.szse.cn/api/report/ShowReport/data
2017-12-05,510300,46.318877,上交所,https://query.sse.com.cn/commonQuery.do
2017-12-05,510310,23.843074,上交所,https://query.sse.com.cn/commonQuery.do
2017-12-05,510330,42.869498,上交所,https://query.sse.com.cn/commonQuery.do
2017-12-06,159919,41.050064,深交所,https://www.szse.cn/api/report/ShowReport/data
2017-12-06,510300,46.524515,上交所,https://query.sse.com.cn/commonQuery.do
2017-12-06,510310,23.856845,上交所,https://query.sse.com.cn/commonQuery.do
2017-12-06,510330,42.869498,上交所,https://query.sse.com.cn/commonQuery.do
2017-12-07,159919,41.050064,深交所,https://www.szse.cn/api/report/ShowReport/data
2017-12-07,510300,46.687083,上交所,https://query.sse.com.cn/commonQuery.do
2017-12-07,510310,23.863074,上交所,https://query.sse.com.cn/commonQuery.do
2017-12-07,510330,42.869498,上交所,https://query.sse.com.cn/commonQuery.do
2017-12-08,159919,41.050064,深交所,https://www.szse.cn/api/report/ShowReport/data
2017-12-08,510300,46.705877,上交所,https://query.sse.com.cn/commonQuery.do
2017-12-08,510310,23.863074,上交所,https://query.sse.com.cn/commonQuery.do
2017-12-08,510330,42.860498,上交所,https://query.sse.com.cn/commonQuery.do
2017-12-11,159919,40.249064,深交所,https://www.szse.cn/api/report/ShowReport/data
2017-12-11,510300,46.507877,上交所,https://query.sse.com.cn/commonQuery.do
2017-12-11,510310,23.863074,上交所,https://query.sse.com.cn/commonQuery.do
2017-12-11,510330,42.851498,上交所,https://query.sse.com.cn/commonQuery.do
2017-12-12,159919,40.204064,深交所,https://www.szse.cn/api/report/ShowReport/data
2017-12-12,510300,46.794325,上交所,https://query.sse.com.cn/commonQuery.do
2017-12-12,510310,23.843074,上交所,https://query.sse.com.cn/commonQuery.do
2017-12-12,510330,42.851498,上交所,https://query.sse.com.cn/commonQuery.do
2017-12-13,159919,40.330064,深交所,https://www.szse.cn/api/report/ShowReport/data
2017-12-13,510300,47.080877,上交所,https://query.sse.com.cn/commonQuery.do
2017-12-13,510310,23.843074,上交所,https://query.sse.com.cn/commonQuery.do
2017-12-13,510330,42.851498,上交所,https://query.sse.com.cn/commonQuery.do
2017-12-14,159919,40.294064,深交所,https://www.szse.cn/api/report/ShowReport/data
2017-12-14,510300,47.438904,上交所,https://query.sse.com.cn/commonQuery.do
2017-12-14,510310,23.843074,上交所,https://query.sse.com.cn/commonQuery.do
2017-12-14,510330,42.851498,上交所,https://query.sse.com.cn/commonQuery.do
2017-12-15,159919,40.285064,深交所,https://www.szse.cn/api/report/ShowReport/data
2017-12-15,510300,47.672497,上交所,https://query.sse.com.cn/commonQuery.do
2017-12-15,510310,23.843074,上交所,https://query.sse.com.cn/commonQuery.do
2017-12-15,510330,42.851498,上交所,https://query.sse.com.cn/commonQuery.do
2017-12-18,159919,40.465064,深交所,https://www.szse.cn/api/report/ShowReport/data
2017-12-18,510300,47.875876,上交所,https://query.sse.com.cn/commonQuery.do
2017-12-18,510310,23.843074,上交所,https://query.sse.com.cn/commonQuery.do
2017-12-18,510330,42.851498,上交所,https://query.sse.com.cn/commonQuery.do
2017-12-19,159919,40.465064,深交所,https://www.szse.cn/api/report/ShowReport/data
2017-12-19,510300,47.857877,上交所,https://query.sse.com.cn/commonQuery.do
2017-12-19,510310,23.823074,上交所,https://query.sse.com.cn/commonQuery.do
2017-12-19,510330,42.851498,上交所,https://query.sse.com.cn/commonQuery.do
2017-12-20,159919,40.465064,深交所,https://www.szse.cn/api/report/ShowReport/data
2017-12-20,510300,47.488877,上交所,https://query.sse.com.cn/commonQuery.do
2017-12-20,510310,23.823074,上交所,https://query.sse.com.cn/commonQuery.do
2017-12-20,510330,42.851498,上交所,https://query.sse.com.cn/commonQuery.do
2017-12-21,159919,40.438064,深交所,https://www.szse.cn/api/report/ShowReport/data
2017-12-21,510300,48.883877,上交所,https://query.sse.com.cn/commonQuery.do
2017-12-21,510310,23.823074,上交所,https://query.sse.com.cn/commonQuery.do
2017-12-21,510330,42.851498,上交所,https://query.sse.com.cn/commonQuery.do
2017-12-22,159919,40.510064,深交所,https://www.szse.cn/api/report/ShowReport/data
2017-12-22,510300,49.475770,上交所,https://query.sse.com.cn/commonQuery.do
2017-12-22,510310,23.823074,上交所,https://query.sse.com.cn/commonQuery.do
2017-12-22,510330,42.851498,上交所,https://query.sse.com.cn/commonQuery.do
2017-12-25,159919,40.690064,深交所,https://www.szse.cn/api/report/ShowReport/data
2017-12-25,510300,49.688726,上交所,https://query.sse.com.cn/commonQuery.do
2017-12-25,510310,23.823074,上交所,https://query.sse.com.cn/commonQuery.do
2017-12-25,510330,42.851498,上交所,https://query.sse.com.cn/commonQuery.do
2017-12-26,159919,40.888064,深交所,https://www.szse.cn/api/report/ShowReport/data
2017-12-26,510300,50.548876,上交所,https://query.sse.com.cn/commonQuery.do
2017-12-26,510310,23.823074,上交所,https://query.sse.com.cn/commonQuery.do
2017-12-26,510330,42.851498,上交所,https://query.sse.com.cn/commonQuery.do
2017-12-27,159919,41.077064,深交所,https://www.szse.cn/api/report/ShowReport/data
2017-12-27,510300,50.170877,上交所,https://query.sse.com.cn/commonQuery.do
2017-12-27,510310,23.823074,上交所,https://query.sse.com.cn/commonQuery.do
2017-12-27,510330,42.851498,上交所,https://query.sse.com.cn/commonQuery.do
2017-12-28,159919,41.257064,深交所,https://www.szse.cn/api/report/ShowReport/data
2017-12-28,510300,49.810877,上交所,https://query.sse.com.cn/commonQuery.do
2017-12-28,510310,23.803074,上交所,https://query.sse.com.cn/commonQuery.do
2017-12-28,510330,42.851498,上交所,https://query.sse.com.cn/commonQuery.do
2017-12-29,159919,41.653064,深交所,https://www.szse.cn/api/report/ShowReport/data
2017-12-29,510300,49.801877,上交所,https://query.sse.com.cn/commonQuery.do
2017-12-29,510310,23.803074,上交所,https://query.sse.com.cn/commonQuery.do
2017-12-29,510330,42.851498,上交所,https://query.sse.com.cn/commonQuery.do
2018-01-02,159919,41.473064,深交所,https://www.szse.cn/api/report/ShowReport/data
2018-01-02,510300,49.531877,上交所,https://query.sse.com.cn/commonQuery.do
2018-01-02,510310,23.803074,上交所,https://query.sse.com.cn/commonQuery.do
2018-01-02,510330,42.851498,上交所,https://query.sse.com.cn/commonQuery.do
2018-01-03,159919,41.293064,深交所,https://www.szse.cn/api/report/ShowReport/data
2018-01-03,510300,49.459877,上交所,https://query.sse.com.cn/commonQuery.do
2018-01-03,510310,23.783074,上交所,https://query.sse.com.cn/commonQuery.do
2018-01-03,510330,42.851498,上交所,https://query.sse.com.cn/commonQuery.do
2018-01-04,159919,41.284064,深交所,https://www.szse.cn/api/report/ShowReport/data
2018-01-04,510300,49.207877,上交所,https://query.sse.com.cn/commonQuery.do
2018-01-04,510310,23.763074,上交所,https://query.sse.com.cn/commonQuery.do
2018-01-04,510330,42.815498,上交所,https://query.sse.com.cn/commonQuery.do
2018-01-05,159919,41.275064,深交所,https://www.szse.cn/api/report/ShowReport/data
2018-01-05,510300,48.604877,上交所,https://query.sse.com.cn/commonQuery.do
2018-01-05,510310,23.743074,上交所,https://query.sse.com.cn/commonQuery.do
2018-01-05,510330,42.824498,上交所,https://query.sse.com.cn/commonQuery.do
2018-01-08,159919,40.726064,深交所,https://www.szse.cn/api/report/ShowReport/data
2018-01-08,510300,48.550877,上交所,https://query.sse.com.cn/commonQuery.do
2018-01-08,510310,23.718655,上交所,https://query.sse.com.cn/commonQuery.do
2018-01-08,510330,42.869498,上交所,https://query.sse.com.cn/commonQuery.do
2018-01-09,159919,40.717064,深交所,https://www.szse.cn/api/report/ShowReport/data
2018-01-09,510300,48.190877,上交所,https://query.sse.com.cn/commonQuery.do
2018-01-09,510310,23.703074,上交所,https://query.sse.com.cn/commonQuery.do
2018-01-09,510330,42.851498,上交所,https://query.sse.com.cn/commonQuery.do
2018-01-10,159919,40.672064,深交所,https://www.szse.cn/api/report/ShowReport/data
2018-01-10,510300,47.632877,上交所,https://query.sse.com.cn/commonQuery.do
2018-01-10,510310,23.723074,上交所,https://query.sse.com.cn/commonQuery.do
2018-01-10,510330,42.824498,上交所,https://query.sse.com.cn/commonQuery.do
2018-01-11,159919,40.663064,深交所,https://www.szse.cn/api/report/ShowReport/data
2018-01-11,510300,47.794877,上交所,https://query.sse.com.cn/commonQuery.do
2018-01-11,510310,23.723074,上交所,https://query.sse.com.cn/commonQuery.do
2018-01-11,510330,42.815498,上交所,https://query.sse.com.cn/commonQuery.do
2018-01-12,159919,40.375064,深交所,https://www.szse.cn/api/report/ShowReport/data
2018-01-12,510300,47.749877,上交所,https://query.sse.com.cn/commonQuery.do
2018-01-12,510310,23.703074,上交所,https://query.sse.com.cn/commonQuery.do
2018-01-12,510330,42.761498,上交所,https://query.sse.com.cn/commonQuery.do
2018-01-15,159919,40.258064,深交所,https://www.szse.cn/api/report/ShowReport/data
2018-01-15,510300,47.704877,上交所,https://query.sse.com.cn/commonQuery.do
2018-01-15,510310,23.643074,上交所,https://query.sse.com.cn/commonQuery.do
2018-01-15,510330,42.743498,上交所,https://query.sse.com.cn/commonQuery.do
2018-01-16,159919,40.222064,深交所,https://www.szse.cn/api/report/ShowReport/data
2018-01-16,510300,48.232877,上交所,https://query.sse.com.cn/commonQuery.do
2018-01-16,510310,23.643074,上交所,https://query.sse.com.cn/commonQuery.do
2018-01-16,510330,42.716498,上交所,https://query.sse.com.cn/commonQuery.do
2018-01-17,159919,40.222064,深交所,https://www.szse.cn/api/report/ShowReport/data
2018-01-17,510300,48.298877,上交所,https://query.sse.com.cn/commonQuery.do
2018-01-17,510310,23.643074,上交所,https://query.sse.com.cn/commonQuery.do
2018-01-17,510330,42.680498,上交所,https://query.sse.com.cn/commonQuery.do
2018-01-18,159919,40.150064,深交所,https://www.szse.cn/api/report/ShowReport/data
2018-01-18,510300,48.568877,上交所,https://query.sse.com.cn/commonQuery.do
2018-01-18,510310,23.623074,上交所,https://query.sse.com.cn/commonQuery.do
2018-01-18,510330,42.662498,上交所,https://query.sse.com.cn/commonQuery.do
2018-01-19,159919,40.150064,深交所,https://www.szse.cn/api/report/ShowReport/data
2018-01-19,510300,49.333877,上交所,https://query.sse.com.cn/commonQuery.do
2018-01-19,510310,23.588632,上交所,https://query.sse.com.cn/commonQuery.do
2018-01-19,510330,42.635498,上交所,https://query.sse.com.cn/commonQuery.do
2018-01-22,159919,40.150064,深交所,https://www.szse.cn/api/report/ShowReport/data
2018-01-22,510300,49.234877,上交所,https://query.sse.com.cn/commonQuery.do
2018-01-22,510310,23.583074,上交所,https://query.sse.com.cn/commonQuery.do
2018-01-22,510330,42.626498,上交所,https://query.sse.com.cn/commonQuery.do
2018-01-23,159919,40.150064,深交所,https://www.szse.cn/api/report/ShowReport/data
2018-01-23,510300,49.779886,上交所,https://query.sse.com.cn/commonQuery.do
2018-01-23,510310,23.583074,上交所,https://query.sse.com.cn/commonQuery.do
2018-01-23,510330,42.608498,上交所,https://query.sse.com.cn/commonQuery.do
2018-01-24,159919,39.970064,深交所,https://www.szse.cn/api/report/ShowReport/data
2018-01-24,510300,50.368877,上交所,https://query.sse.com.cn/commonQuery.do
2018-01-24,510310,23.563074,上交所,https://query.sse.com.cn/commonQuery.do
2018-01-24,510330,42.626498,上交所,https://query.sse.com.cn/commonQuery.do
2018-01-25,159919,39.925064,深交所,https://www.szse.cn/api/report/ShowReport/data
2018-01-25,510300,50.692877,上交所,https://query.sse.com.cn/commonQuery.do
2018-01-25,510310,23.563074,上交所,https://query.sse.com.cn/commonQuery.do
2018-01-25,510330,42.644498,上交所,https://query.sse.com.cn/commonQuery.do
2018-01-26,159919,39.736064,深交所,https://www.szse.cn/api/report/ShowReport/data
2018-01-26,510300,50.744624,上交所,https://query.sse.com.cn/commonQuery.do
2018-01-26,510310,23.563074,上交所,https://query.sse.com.cn/commonQuery.do
2018-01-26,510330,42.491498,上交所,https://query.sse.com.cn/commonQuery.do
2018-01-29,159919,39.736064,深交所,https://www.szse.cn/api/report/ShowReport/data
2018-01-29,510300,50.737877,上交所,https://query.sse.com.cn/commonQuery.do
2018-01-29,510310,23.580267,上交所,https://query.sse.com.cn/commonQuery.do
2018-01-29,510330,42.482498,上交所,https://query.sse.com.cn/commonQuery.do
2018-01-30,159919,39.736064,深交所,https://www.szse.cn/api/report/ShowReport/data
2018-01-30,510300,51.142877,上交所,https://query.sse.com.cn/commonQuery.do
2018-01-30,510310,23.643074,上交所,https://query.sse.com.cn/commonQuery.do
2018-01-30,510330,42.482498,上交所,https://query.sse.com.cn/commonQuery.do
2018-01-31,159919,39.781064,深交所,https://www.szse.cn/api/report/ShowReport/data
2018-01-31,510300,50.845877,上交所,https://query.sse.com.cn/commonQuery.do
2018-01-31,510310,23.463074,上交所,https://query.sse.com.cn/commonQuery.do
2018-01-31,510330,42.491498,上交所,https://query.sse.com.cn/commonQuery.do
2018-02-01,159919,39.781064,深交所,https://www.szse.cn/api/report/ShowReport/data
2018-02-01,510300,52.519877,上交所,https://query.sse.com.cn/commonQuery.do
2018-02-01,510310,23.463074,上交所,https://query.sse.com.cn/commonQuery.do
2018-02-01,510330,42.545498,上交所,https://query.sse.com.cn/commonQuery.do
2018-02-02,159919,39.781064,深交所,https://www.szse.cn/api/report/ShowReport/data
2018-02-02,510300,53.375429,上交所,https://query.sse.com.cn/commonQuery.do
2018-02-02,510310,23.443074,上交所,https://query.sse.com.cn/commonQuery.do
2018-02-02,510330,42.581498,上交所,https://query.sse.com.cn/commonQuery.do
2018-02-05,159919,39.826064,深交所,https://www.szse.cn/api/report/ShowReport/data
2018-02-05,510300,53.455877,上交所,https://query.sse.com.cn/commonQuery.do
2018-02-05,510310,23.443074,上交所,https://query.sse.com.cn/commonQuery.do
2018-02-05,510330,42.581498,上交所,https://query.sse.com.cn/commonQuery.do
2018-02-06,159919,39.817064,深交所,https://www.szse.cn/api/report/ShowReport/data
2018-02-06,510300,54.508877,上交所,https://query.sse.com.cn/commonQuery.do
2018-02-06,510310,23.463074,上交所,https://query.sse.com.cn/commonQuery.do
2018-02-06,510330,42.608498,上交所,https://query.sse.com.cn/commonQuery.do
2018-02-07,159919,39.817064,深交所,https://www.szse.cn/api/report/ShowReport/data
2018-02-07,510300,55.777877,上交所,https://query.sse.com.cn/commonQuery.do
2018-02-07,510310,23.499848,上交所,https://query.sse.com.cn/commonQuery.do
2018-02-07,510330,42.615108,上交所,https://query.sse.com.cn/commonQuery.do
2018-02-08,159919,39.817064,深交所,https://www.szse.cn/api/report/ShowReport/data
2018-02-08,510300,57.001877,上交所,https://query.sse.com.cn/commonQuery.do
2018-02-08,510310,23.506074,上交所,https://query.sse.com.cn/commonQuery.do
2018-02-08,510330,42.878602,上交所,https://query.sse.com.cn/commonQuery.do
2018-02-09,159919,39.835064,深交所,https://www.szse.cn/api/report/ShowReport/data
2018-02-09,510300,58.288877,上交所,https://query.sse.com.cn/commonQuery.do
2018-02-09,510310,24.625457,上交所,https://query.sse.com.cn/commonQuery.do
2018-02-09,510330,43.112498,上交所,https://query.sse.com.cn/commonQuery.do
2018-02-12,159919,39.970064,深交所,https://www.szse.cn/api/report/ShowReport/data
2018-02-12,510300,57.901877,上交所,https://query.sse.com.cn/commonQuery.do
2018-02-12,510310,25.683074,上交所,https://query.sse.com.cn/commonQuery.do
2018-02-12,510330,43.148498,上交所,https://query.sse.com.cn/commonQuery.do
2018-02-13,159919,39.970064,深交所,https://www.szse.cn/api/report/ShowReport/data
2018-02-13,510300,57.208877,上交所,https://query.sse.com.cn/commonQuery.do
2018-02-13,510310,25.643074,上交所,https://query.sse.com.cn/commonQuery.do
2018-02-13,510330,43.202498,上交所,https://query.sse.com.cn/commonQuery.do
2018-02-14,159919,39.970064,深交所,https://www.szse.cn/api/report/ShowReport/data
2018-02-14,510300,57.019877,上交所,https://query.sse.com.cn/commonQuery.do
2018-02-14,510310,25.703074,上交所,https://query.sse.com.cn/commonQuery.do
2018-02-14,510330,43.265577,上交所,https://query.sse.com.cn/commonQuery.do
2018-02-22,159919,39.970064,深交所,https://www.szse.cn/api/report/ShowReport/data
2018-02-22,510300,55.975877,上交所,https://query.sse.com.cn/commonQuery.do
2018-02-22,510310,25.743074,上交所,https://query.sse.com.cn/commonQuery.do
2018-02-22,510330,43.319498,上交所,https://query.sse.com.cn/commonQuery.do
2018-02-23,159919,39.970064,深交所,https://www.szse.cn/api/report/ShowReport/data
2018-02-23,510300,55.210877,上交所,https://query.sse.com.cn/commonQuery.do
2018-02-23,510310,25.756894,上交所,https://query.sse.com.cn/commonQuery.do
2018-02-23,510330,43.364498,上交所,https://query.sse.com.cn/commonQuery.do
2018-02-26,159919,39.970064,深交所,https://www.szse.cn/api/report/ShowReport/data
2018-02-26,510300,55.465538,上交所,https://query.sse.com.cn/commonQuery.do
2018-02-26,510310,25.823074,上交所,https://query.sse.com.cn/commonQuery.do
2018-02-26,510330,43.412639,上交所,https://query.sse.com.cn/commonQuery.do
2018-02-27,159919,39.970064,深交所,https://www.szse.cn/api/report/ShowReport/data
2018-02-27,510300,56.524877,上交所,https://query.sse.com.cn/commonQuery.do
2018-02-27,510310,25.823074,上交所,https://query.sse.com.cn/commonQuery.do
2018-02-27,510330,43.418498,上交所,https://query.sse.com.cn/commonQuery.do
2018-02-28,159919,39.970064,深交所,https://www.szse.cn/api/report/ShowReport/data
2018-02-28,510300,57.431793,上交所,https://query.sse.com.cn/commonQuery.do
2018-02-28,510310,25.923074,上交所,https://query.sse.com.cn/commonQuery.do
2018-02-28,510330,43.427498,上交所,https://query.sse.com.cn/commonQuery.do
2018-03-01,159919,39.970064,深交所,https://www.szse.cn/api/report/ShowReport/data
2018-03-01,510300,57.433877,上交所,https://query.sse.com.cn/commonQuery.do
2018-03-01,510310,25.923074,上交所,https://query.sse.com.cn/commonQuery.do
2018-03-01,510330,43.427498,上交所,https://query.sse.com.cn/commonQuery.do
2018-03-02,159919,39.970064,深交所,https://www.szse.cn/api/report/ShowReport/data
2018-03-02,510300,57.352877,上交所,https://query.sse.com.cn/commonQuery.do
2018-03-02,510310,25.923074,上交所,https://query.sse.com.cn/commonQuery.do
2018-03-02,510330,43.427498,上交所,https://query.sse.com.cn/commonQuery.do
2018-03-05,159919,39.970064,深交所,https://www.szse.cn/api/report/ShowReport/data
2018-03-05,510300,57.442877,上交所,https://query.sse.com.cn/commonQuery.do
2018-03-05,510310,25.923085,上交所,https://query.sse.com.cn/commonQuery.do
2018-03-05,510330,43.442857,上交所,https://query.sse.com.cn/commonQuery.do
2018-03-06,159919,39.970064,深交所,https://www.szse.cn/api/report/ShowReport/data
2018-03-06,510300,57.764409,上交所,https://query.sse.com.cn/commonQuery.do
2018-03-06,510310,25.943074,上交所,https://query.sse.com.cn/commonQuery.do
2018-03-06,510330,43.445498,上交所,https://query.sse.com.cn/commonQuery.do
2018-03-07,159919,39.970064,深交所,https://www.szse.cn/api/report/ShowReport/data
2018-03-07,510300,57.955877,上交所,https://query.sse.com.cn/commonQuery.do
2018-03-07,510310,25.943074,上交所,https://query.sse.com.cn/commonQuery.do
2018-03-07,510330,43.445498,上交所,https://query.sse.com.cn/commonQuery.do
2018-03-08,159919,39.970064,深交所,https://www.szse.cn/api/report/ShowReport/data
2018-03-08,510300,58.034091,上交所,https://query.sse.com.cn/commonQuery.do
2018-03-08,510310,25.943074,上交所,https://query.sse.com.cn/commonQuery.do
2018-03-08,510330,43.445498,上交所,https://query.sse.com.cn/commonQuery.do
2018-03-09,159919,39.970064,深交所,https://www.szse.cn/api/report/ShowReport/data
2018-03-09,510300,58.243877,上交所,https://query.sse.com.cn/commonQuery.do
2018-03-09,510310,25.943074,上交所,https://query.sse.com.cn/commonQuery.do
2018-03-09,510330,43.445498,上交所,https://query.sse.com.cn/commonQuery.do
2018-03-12,159919,39.970064,深交所,https://www.szse.cn/api/report/ShowReport/data
2018-03-12,510300,57.997874,上交所,https://query.sse.com.cn/commonQuery.do
2018-03-12,510310,25.943074,上交所,https://query.sse.com.cn/commonQuery.do
2018-03-12,510330,43.445498,上交所,https://query.sse.com.cn/commonQuery.do
2018-03-13,159919,39.970064,深交所,https://www.szse.cn/api/report/ShowReport/data
2018-03-13,510300,57.541877,上交所,https://query.sse.com.cn/commonQuery.do
2018-03-13,510310,25.943074,上交所,https://query.sse.com.cn/commonQuery.do
2018-03-13,510330,43.445498,上交所,https://query.sse.com.cn/commonQuery.do
2018-03-14,159919,39.970064,深交所,https://www.szse.cn/api/report/ShowReport/data
2018-03-14,510300,56.812877,上交所,https://query.sse.com.cn/commonQuery.do
2018-03-14,510310,25.943074,上交所,https://query.sse.com.cn/commonQuery.do
2018-03-14,510330,43.445498,上交所,https://query.sse.com.cn/commonQuery.do
2018-03-15,159919,39.970064,深交所,https://www.szse.cn/api/report/ShowReport/data
2018-03-15,510300,56.587877,上交所,https://query.sse.com.cn/commonQuery.do
2018-03-15,510310,25.943074,上交所,https://query.sse.com.cn/commonQuery.do
2018-03-15,510330,43.445498,上交所,https://query.sse.com.cn/commonQuery.do
2018-03-16,159919,39.970064,深交所,https://www.szse.cn/api/report/ShowReport/data
2018-03-16,510300,56.182877,上交所,https://query.sse.com.cn/commonQuery.do
2018-03-16,510310,25.943074,上交所,https://query.sse.com.cn/commonQuery.do
