date,code,shares_100m,exchange,source,quality,method
2013-08-27,159919,124.936632,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2013-08-27,510300,65.290877,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2013-08-27,510310,0.723074,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2013-08-27,510330,80.480381,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2013-08-28,159915,6.155848,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2013-08-28,159919,127.694374,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2013-08-28,510300,64.606877,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2013-08-28,510310,0.723074,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2013-08-28,510330,80.408498,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2013-08-29,159915,6.154894,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2013-08-29,159919,127.949504,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2013-08-29,510300,64.489877,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2013-08-29,510310,0.723074,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2013-08-29,510330,80.363498,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2013-08-30,159915,6.154631,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2013-08-30,159919,127.949036,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2013-08-30,510300,64.354877,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2013-08-30,510310,0.723074,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2013-08-30,510330,80.273498,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2013-09-02,159915,6.153581,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2013-09-02,159919,127.632924,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2013-09-02,510300,65.569877,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2013-09-02,510310,0.723074,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2013-09-02,510330,80.318691,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2013-09-03,159915,6.153462,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2013-09-03,159919,125.959450,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2013-09-03,510300,65.434351,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2013-09-03,510310,0.723074,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2013-09-03,510330,80.345498,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2013-09-04,159915,6.153953,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2013-09-04,159919,124.230258,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2013-09-04,510300,65.173877,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2013-09-04,510310,0.723074,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2013-09-04,510330,80.241005,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2013-09-05,159915,6.155149,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2013-09-05,159919,123.517626,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2013-09-05,510300,65.119877,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2013-09-05,510310,0.723074,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2013-09-05,510330,80.291498,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2013-09-06,159915,6.153529,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2013-09-06,159919,124.748715,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2013-09-06,510300,64.250819,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2013-09-06,510310,0.703074,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2013-09-06,510330,80.489498,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2013-09-09,159915,6.156347,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2013-09-09,159919,127.072566,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2013-09-09,510300,62.689877,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2013-09-09,510310,0.703074,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2013-09-09,510330,80.489498,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2013-09-10,159915,6.157127,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2013-09-10,159919,126.924661,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2013-09-10,510300,62.095877,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2013-09-10,510310,0.683074,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2013-09-10,510330,80.183498,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2013-09-11,159915,6.153616,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2013-09-11,159919,126.662067,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2013-09-11,510300,61.483775,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2013-09-11,510310,0.683074,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2013-09-11,510330,79.697498,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2013-09-12,159915,6.154864,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2013-09-12,159919,126.957193,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2013-09-12,510300,61.140469,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2013-09-12,510310,0.683074,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2013-09-12,510330,79.607498,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2013-09-13,159915,6.153743,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2013-09-13,159919,125.767013,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2013-09-13,510300,61.908792,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2013-09-13,510310,0.683074,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2013-09-13,510330,79.769498,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2013-09-16,159915,6.154478,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2013-09-16,159919,126.615174,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2013-09-16,510300,63.382877,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2013-09-16,510310,0.683074,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2013-09-16,510330,79.912389,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2013-09-17,159915,6.155314,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2013-09-17,159919,125.736538,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2013-09-17,510300,64.165331,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2013-09-17,510310,0.683074,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2013-09-17,510330,80.192498,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2013-09-18,159915,6.154685,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2013-09-18,159919,126.294279,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2013-09-18,510300,64.129877,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2013-09-18,510310,0.683074,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2013-09-18,510330,80.111498,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2013-09-23,159915,6.155377,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2013-09-23,159919,125.429745,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2013-09-23,510300,63.148877,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2013-09-23,510310,0.763074,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2013-09-23,510330,79.625498,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2013-09-24,159915,6.155104,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2013-09-24,159919,123.666681,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2013-09-24,510300,62.356877,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2013-09-24,510310,0.881918,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2013-09-24,510330,79.292498,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2013-09-25,159915,6.153336,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2013-09-25,159919,128.045747,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2013-09-25,510300,62.419877,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2013-09-25,510310,0.968212,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2013-09-25,510330,79.301498,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2013-09-26,159915,6.155614,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2013-09-26,159919,127.574091,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2013-09-26,510300,62.293877,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2013-09-26,510310,1.082078,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2013-09-26,510330,79.310498,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2013-09-27,159915,6.154740,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2013-09-27,159919,128.394514,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2013-09-27,510300,62.032877,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2013-09-27,510310,1.363074,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2013-09-27,510330,79.265498,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2013-09-30,159915,6.152776,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2013-09-30,159919,126.004152,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2013-09-30,510300,62.131877,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2013-09-30,510310,1.862899,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2013-09-30,510330,79.283498,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2013-10-08,159915,6.155132,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2013-10-08,159919,126.439571,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2013-10-08,510300,61.987877,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2013-10-08,510310,2.371987,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2013-10-08,510330,79.247498,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2013-10-09,159915,6.153603,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2013-10-09,159919,127.301796,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2013-10-09,510300,61.861877,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2013-10-09,510310,2.767980,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2013-10-09,510330,79.160533,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2013-10-10,159915,6.153267,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2013-10-10,159919,124.377933,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2013-10-10,510300,61.401656,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2013-10-10,510310,3.245079,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2013-10-10,510330,79.094498,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2013-10-11,159915,6.154743,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2013-10-11,159919,126.686613,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2013-10-11,510300,61.645877,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2013-10-11,510310,3.746941,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2013-10-11,510330,79.175498,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2013-10-14,159915,6.154137,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2013-10-14,159919,128.664233,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2013-10-14,510300,60.412877,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2013-10-14,510310,15.997402,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2013-10-14,510330,79.058498,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2013-10-15,159915,6.153929,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2013-10-15,159919,128.713540,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2013-10-15,510300,59.665877,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2013-10-15,510310,26.323074,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2013-10-15,510330,79.067499,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2013-10-16,159915,6.154478,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2013-10-16,159919,126.622438,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2013-10-16,510300,60.142877,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2013-10-16,510310,40.645608,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2013-10-16,510330,79.166498,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2013-10-17,159915,6.153557,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2013-10-17,159919,126.449750,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2013-10-17,510300,60.165780,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2013-10-17,510310,47.903074,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2013-10-17,510330,79.211498,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2013-10-18,159915,6.153284,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2013-10-18,159919,127.826714,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2013-10-18,510300,59.431877,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2013-10-18,510310,48.343074,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2013-10-18,510330,78.752498,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2013-10-21,159915,6.154244,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2013-10-21,159919,127.343955,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2013-10-21,510300,59.026877,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2013-10-21,510310,48.852270,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2013-10-21,510330,78.635498,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2013-10-22,159915,6.154153,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2013-10-22,159919,124.466657,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2013-10-22,510300,59.107877,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2013-10-22,510310,49.083074,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2013-10-22,510330,78.716498,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2013-10-23,159915,6.154347,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2013-10-23,159919,126.266490,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2013-10-23,510300,59.638877,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2013-10-23,510310,49.459236,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2013-10-23,510330,78.885168,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2013-10-24,159915,6.153806,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2013-10-24,159919,116.303900,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2013-10-24,510300,59.881877,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2013-10-24,510310,49.788992,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2013-10-24,510330,79.085498,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2013-10-25,159915,7.275173,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2013-10-25,159919,118.996567,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2013-10-25,510300,59.665877,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2013-10-25,510310,50.016974,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2013-10-25,510330,78.887498,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2013-10-28,159915,7.276229,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2013-10-28,159919,116.720451,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2013-10-28,510300,59.575877,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2013-10-28,510310,50.203074,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2013-10-28,510330,78.887498,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2013-10-29,159915,7.274120,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2013-10-29,159919,117.811793,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2013-10-29,510300,60.141950,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2013-10-29,510310,50.626912,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2013-10-29,510330,79.076498,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2013-10-30,159915,7.275703,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2013-10-30,159919,119.133844,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2013-10-30,510300,59.251877,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2013-10-30,510310,50.785578,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2013-10-30,510330,78.878498,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2013-10-31,159915,7.275179,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2013-10-31,159919,117.242186,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2013-10-31,510300,59.251877,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2013-10-31,510310,51.007210,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2013-10-31,510330,78.860498,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2013-11-01,159915,7.273220,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2013-11-01,159919,117.802776,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2013-11-01,510300,60.817877,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2013-11-01,510310,51.331899,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2013-11-01,510330,78.999164,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2013-11-04,159915,7.274002,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2013-11-04,159919,118.093788,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2013-11-04,510300,61.107119,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2013-11-04,510310,51.562224,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2013-11-04,510330,79.058498,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2013-11-05,159915,7.275021,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2013-11-05,159919,118.869946,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2013-11-05,510300,61.338493,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2013-11-05,510310,51.924487,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2013-11-05,510330,79.103498,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2013-11-06,159915,7.275480,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2013-11-06,159919,119.764261,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2013-11-06,510300,61.330877,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2013-11-06,510310,52.103074,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2013-11-06,510330,78.977498,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2013-11-07,159915,7.273990,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2013-11-07,159919,118.514637,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2013-11-07,510300,61.697407,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2013-11-07,510310,52.499559,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2013-11-07,510330,79.040498,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2013-11-08,159915,7.274540,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2013-11-08,159919,117.074453,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2013-11-08,510300,62.230877,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2013-11-08,510310,52.783074,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2013-11-08,510330,79.149728,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2013-11-11,159915,7.276075,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2013-11-11,159919,115.653514,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2013-11-11,510300,61.870877,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2013-11-11,510310,52.883074,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2013-11-11,510330,79.040498,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2013-11-12,159915,7.275868,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2013-11-12,159919,118.332169,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2013-11-12,510300,60.898877,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2013-11-12,510310,53.152865,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2013-11-12,510330,78.959498,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2013-11-13,159915,7.274865,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2013-11-13,159919,118.962890,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2013-11-13,510300,60.511877,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2013-11-13,510310,53.440368,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2013-11-13,510330,78.941498,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2013-11-14,159915,7.275509,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2013-11-14,159919,119.754417,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2013-11-14,510300,60.661416,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2013-11-14,510310,53.683074,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2013-11-14,510330,78.986498,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2013-11-15,159915,7.272891,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2013-11-15,159919,117.555952,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2013-11-15,510300,59.134877,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2013-11-15,510310,53.723074,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
